step,meas,filtered,pi_b,mu
10.85,25.0471564579358,23.5519653367093,27.8126663078565,28.1380786462021
10.89,29.8162514906979,23.4850702798185,28.3112555542334,28.5138643574764
10.93,23.7294020541596,23.680741267418,28.6529043558686,28.7905117474843
10.97,18.60076297152,24.2114041731294,28.8454860541608,28.9621649396279
11.01,34.6655058820027,24.9620178223593,28.8913488600821,29.0301955745247
11.05,19.9962448452658,25.621243378711,28.8020546959739,28.9969681001739
11.09,31.5708048920173,25.7473685088121,28.5916388220971,28.8633495755254
11.13,17.7063512153628,24.8947469541526,28.2751561202538,28.6350671549124
11.17,13.5250283313688,22.761850102534,27.8671467283997,28.3109789962901
11.21,28.953750949665,19.3103171219703,27.3811417482132,27.8912102484705
11.25,16.8346133316944,14.8109830557758,26.7927417325016,27.4668421290281
11.29,0.963893312133203,9.7961541350118,8.69925105808397,7.72161790113343
11.33,5.51794924237042,4.92923712729362,-4.215288745988,-4.33286612015693
11.37,-4.98146359963293,0.831578718851821,-4.61674578676824,-4.61463432686549
11.41,3.36604201357756,-2.07860013358804,-4.36311553022414,-4.15530709373668
11.45,-4.21860235319126,-3.68449402623314,-4.41044774249416,-4.02094136862166
11.49,2.77908779577359,-4.17729151403327,-4.61660670614206,-4.22877619972395
11.53,-1.06814871425442,-3.97324982002267,-5.05857809031784,-4.83591772286116
11.57,0.234833509460609,-3.57265667910743,-5.81544349660498,-5.80484047231683
11.61,-4.01500695460055,-3.40909025465272,-6.80171367099136,-6.95881148795152
11.65,-4.61081169529298,-3.73694567215962,-7.85305512894047,-8.11136128743561
11.69,-0.0738532595038799,-4.58858819999624,-8.86607310895765,-9.18254602700341
11.73,-6.37450804291292,-5.80670727834792,-9.83401069861584,-10.2013670380038
11.77,-7.52731457574333,-7.13218389454135,-10.7915781590587,-11.2310985487096
11.81,-5.05770548413034,-8.31170505319187,-11.7607354844193,-12.3037668718634
11.85,-8.06746117055057,-9.1870488766546,-13.1820242761546,-13.3425015515254
11.89,-8.59570001463875,-9.73870927095775,-13.4356309028177,-14.7160876801428
11.93,-10.6690723510876,-10.0751680550184,-14.5224181308268,-15.6376480838644
11.97,-3.50994418845645,-10.3784045980241,-15.7943151583245,-16.6200193490473
12.01,-6.86021818663961,-10.8296184287797,-16.9238010073675,-17.7592128662546
12.05,-14.5327330159655,-11.5429450378837,-17.9071460420055,-18.9447511380142
12.09,-15.4299042479389,-12.5291580244675,-18.8866021980844,-20.0854532001904
12.13,-9.09731307521139,-13.6990605003208,-19.9434599250592,-21.1690692045374
12.17,-13.9789793647007,-14.9021672342911,-21.0542052188378,-22.245406691464
